time_s,rms,hnr_proxy,hf_ratio,tilt,flatness,gate,strain,collapse
3.4,0.2370789498090744,0.7677648067474365,0.0005184950386872151,-1.1539003148733393,0.00018371070702394572,1,0.44741809720499465,0.337492797056018
3.41,0.21706229448318481,0.7408960461616516,0.0007176389854541828,-1.1604601707031772,0.00023473866387778905,1,0.4935988562899539,0.337492797056018
3.42,0.19037222862243652,0.7059398293495178,0.0013645836211213082,-1.183455769875557,0.0003156489246023926,1,0.5761320382286437,0.337492797056018
3.43,0.19124172627925873,0.755229115486145,0.0021406660955246115,-1.217880661258277,0.0003846966803567367,1,0.6210387910583937,0.337492797056018
3.44,0.2252206951379776,0.766521155834198,0.001773951395917692,-1.1899133884696858,0.0003029578566001706,1,0.5592107963965413,0.337492797056018
3.45,0.28027647733688354,0.8177483677864075,0.0010880713421276866,-1.1749219829338093,0.0002416414516350849,1,0.47929189693256546,0.337492797056018
3.46,0.3309384286403656,0.8033303022384644,0.0008000645704674103,-1.142477607380474,0.0002013841541084319,1,0.4510167689068288,0.337492797056018
3.47,0.3876085877418518,0.8071909546852112,0.0006206700342989537,-1.10605573205369,0.00017173075523861563,1,0.42456792756182443,0.337492797056018
3.48,0.44078853726387024,0.8141483664512634,0.00046585233887664864,-1.1332290795588682,0.00016690135761793392,1,0.41591395276623877,0.337492797056018
3.49,0.4601631164550781,0.8169532418251038,0.000458445888546892,-1.1472445421094106,0.00020051044475820543,1,0.433241839295711,0.337492797056018
3.5,0.46411052346229553,0.8168052434921265,0.0005427644585163973,-1.1481920852557632,0.00021517404066818488,1,0.44410121603334596,0.7233410297058951
3.51,0.47506213188171387,0.8112026453018188,0.0005304559694043564,-1.144347899480357,0.00021018752083944888,1,0.4430508221560854,0.8052443954560123
3.52,0.45824116468429565,0.7830483317375183,0.00043144944927959495,-1.2267434113042108,0.0001848421601303268,1,0.4443338142171891,0.9730273452122843
3.53,0.4216349124908447,0.816842794418335,0.00033470987164336435,-1.2183322725882335,0.00015287385076836132,1,0.40956030078793293,0.9975273768433653
3.54,0.38150718808174133,0.8228580355644226,0.00023895031050987439,-1.1497004207377453,0.0001054017397021607,1,0.37435904629942623,0.9975273768433653
3.55,0.4046804904937744,0.8066359758377075,0.00017059216303138736,-1.1354060975314166,7.99268025127606e-05,1,0.3646387918962247,0.9975273768433653
3.56,0.4166184961795807,0.8214118480682373,0.00013552641955831196,-1.1921868231470814,6.354908092917723e-05,1,0.353825775733538,0.9975273768433653
3.57,0.4159652888774872,0.8252094984054565,0.00011653386799978001,-1.1384549467333374,5.381544415861069e-05,1,0.3431088824805276,0.9975273768433653
3.58,0.41108742356300354,0.8211559057235718,0.00010672376193082764,-1.1290849536587724,4.3603216199655444e-05,1,0.33872529836907456,0.9975273768433653
3.59,0.42600053548812866,0.8266237378120422,0.00010152763163234863,-1.1664519858593931,3.8662480858914566e-05,1,0.33679256155567405,0.9975273768433653
3.6,0.425426185131073,0.8307767510414124,0.00011364574866617175,-1.2113725756755462,3.193586250957536e-05,1,0.33559238540551634,0.9975273768433653
3.61,0.39457327127456665,0.8232067227363586,0.00016745933315232993,-1.1762376270410348,3.392692636151573e-05,1,0.3386082452668888,0.9975273768433653
3.62,0.3528147339820862,0.8073588013648987,0.0002520974086389431,-1.2064599450352966,3.781195079390526e-05,1,0.351444994115056,0.9975273768433653
3.63,0.3063124716281891,0.8099119067192078,0.0002825685666708302,-1.2175115678633714,4.0171546957060175e-05,1,0.3534182855361141,0.9975273768433653
3.64,0.26444539427757263,0.830906093120575,0.00020931381126490078,-1.2707942654065272,4.693076395699803e-05,1,0.350157657657474,0.9975273768433653
3.65,0.24029548466205597,0.7904908061027527,0.00014589892237036552,-1.2972008451349202,5.603927740955193e-05,1,0.3702302773424181,0.9975273768433653
3.66,0.2010858803987503,0.5472418665885925,0.00014983165840296662,-1.3060481059938926,8.652947449116054e-05,1,0.4869707098807062,0.9975273768433653
3.67,0.1410236358642578,0.5256078839302063,0.00020233045824123684,-1.2037865504056033,0.00020571975609837815,1,0.55363253341053,0.9949502599461152
3.68,0.07707667350769043,0.6621165871620178,0.0004801795790290641,-1.0215876263528216,0.0006652480626253958,0,0.0,0.0
3.69,0.07819504290819168,0.707719624042511,0.0013403515309123664,-0.934705457530011,0.0012185064724412693,0,0.0,0.0
3.7,0.07773015648126602,0.5763324499130249,0.0021468997991436357,-0.900923302646169,0.001400530499140642,0,0.0,0.0
3.71,0.06971845775842667,0.4141559600830078,0.0027172921972959257,-0.8659947278531035,0.0017027821653758986,0,0.0,0.0
3.72,0.04834876209497452,0.3181782364845276,0.0031829601030465317,-0.875380790809074,0.0026140311709874123,0,0.0,0.0
3.73,0.039594341069459915,0.384375661611557,0.0036992380407670747,-0.8780700701952401,0.0034795046805443505,0,0.0,0.0
3.74,0.04743575304746628,0.5947532653808594,0.0030885461054711546,-0.8797852751974131,0.0025988837352829614,0,0.0,0.0
3.75,0.05692817270755768,0.5944883823394775,0.002070221669345953,-0.9610381895369687,0.0016030116051892948,0,0.0,0.0
3.76,0.06811315566301346,0.6059510111808777,0.0014006688639337463,-1.08996508170106,0.0009876234284216321,0,0.0,0.0
3.77,0.09649438410997391,0.6661108732223511,0.0009977394685813832,-1.0962152538978627,0.0006393071839539012,1,0.7289970963604037,0.9211814273646034
3.78,0.14396731555461884,0.7675502896308899,0.0009782321589896,-1.0403697093147102,0.00035523756734777217,1,0.5466801340631576,0.8345003153237686
3.79,0.1956261545419693,0.771414577960968,0.0010711047590985384,-1.125409869954192,0.0001956799670233912,1,0.4695913199442417,0.5625142391040595
3.8,0.2472243756055832,0.7919079065322876,0.0010291371035464037,-1.1352229940343002,0.00011295104421310457,1,0.4165344162048488,0.337492797056018
3.81,0.28497010469436646,0.7832744121551514,0.0007959882086962555,-1.0713690521030454,7.017283943504202e-05,1,0.38507038521346965,0.337492797056018
3.82,0.31046709418296814,0.783953070640564,0.0005597621927624409,-1.1018736428447367,5.467444889081914e-05,1,0.3713336945897534,0.337492797056018
3.83,0.3239923417568207,0.7788432836532593,0.0004976501357999372,-1.066085433032293,5.02534537307207e-05,1,0.3664016487903555,0.337492797056018
3.84,0.32457098364830017,0.7786560654640198,0.0005368273428296284,-0.9440303853208539,5.2684351719295045e-05,1,0.3599556400503088,0.337492797056018
3.85,0.31402963399887085,0.7894109487533569,0.0005701555721263639,-0.9022086886413122,7.435719365681048e-05,1,0.3645393820880404,0.337492797056018
3.86,0.30564162135124207,0.7771738171577454,0.0006082540245787652,-0.9331746713862377,8.247108132932697e-05,1,0.37699824328509407,0.337492797056018
3.87,0.30355921387672424,0.7915236949920654,0.0006798117917784833,-0.9472390541619994,7.635114885151312e-05,1,0.37169422638332417,0.337492797056018
3.88,0.30015790462493896,0.7818654775619507,0.0007539891527296868,-0.9614308993687595,8.359066873840885e-05,1,0.38272718169278436,0.337492797056018
3.89,0.30014941096305847,0.7863064408302307,0.0007130446771146329,-0.9909385155964593,0.00011427809314595362,1,0.39749123600751113,0.337492797056018
3.9,0.2943989038467407,0.7657433152198792,0.0006060924372930775,-1.0619074774745685,0.0001550941695759155,1,0.4289574226051108,0.337492797056018
3.91,0.301586776971817,0.7395950555801392,0.0006304403569509654,-1.0800665630001998,0.00021668679269201493,1,0.47493441992149177,0.337492797056018
3.92,0.2898333668708801,0.7552607655525208,0.0008100298182784611,-1.1510134205243072,0.000284680454886062,1,0.5169146194092051,0.337492797056018
3.93,0.28292614221572876,0.7378883957862854,0.0010586402887341824,-1.1384985106321295,0.0003050140144207905,1,0.5429341062043889,0.337492797056018
3.94,0.2785242795944214,0.7040439248085022,0.0012652640850820461,-1.0117419187703316,0.00025882292631585846,1,0.5296958440221577,0.337492797056018
3.95,0.2688698470592499,0.6830344796180725,0.0013450412645715042,-1.0288110316968975,0.00021352052848531703,1,0.5184448528235107,0.337492797056018
3.96,0.2684224247932434,0.6989044547080994,0.0012760721987325227,-1.0605816775693724,0.00017309405699301932,1,0.49011838403524777,0.337492797056018
3.97,0.2739344835281372,0.7238982915878296,0.0012867381832261915,-1.0758557366412456,0.00012862248949234399,1,0.45738765459694514,0.5864651136477307
3.98,0.2741844058036804,0.7100844979286194,0.001573007423728067,-1.1757125818395338,9.413971034885741e-05,1,0.4628358026200902,0.8491270251432645
3.99,0.27157580852508545,0.7086716890335083,0.001964515896259024,-1.186560572352784,9.966089200896935e-05,1,0.48117163338908747,0.9287707138604917
4.0,0.27284517884254456,0.6934611201286316,0.0022781228268912933,-1.0882267816133107,0.00011451899015897424,1,0.4988909020573988,0.8953349049122463
4.01,0.27533841133117676,0.7372625470161438,0.002404886935977162,-1.045239740521476,0.00011206095860048127,1,0.4802035385835168,0.7665005735725233
4.02,0.26956915855407715,0.7252750992774963,0.002349619930025722,-1.1051164059307994,0.00010954272972654886,1,0.4867083521881972,0.6552817780037941
4.03,0.26983940601348877,0.7319540977478027,0.0022574202429451492,-1.1045314977207328,8.816402414536826e-05,1,0.46910508245914945,0.6712068405004635
4.04,0.27144870162010193,0.7250134348869324,0.0021633703508711767,-1.0552442851869959,6.778997257146832e-05,1,0.4538822116520809,0.6831251418389175
4.05,0.2723258435726166,0.7308980226516724,0.0022171730432975064,-1.1460887544342722,6.797594224937398e-05,1,0.4606283559886665,0.7184519707105808
4.06,0.27140846848487854,0.743779718875885,0.002503400785609643,-1.1706978209372398,6.934866441717624e-05,1,0.4680741629595242,0.7658376872690236
4.07,0.26482754945755005,0.7379457354545593,0.0030316485536667766,-1.142029342442719,6.753316844543173e-05,1,0.48607228739485253,0.9115043659200228
4.08,0.2496117800474167,0.7191352248191833,0.003959457458818109,-1.1827864065376272,7.76251253427992e-05,1,0.535714781519096,0.914743803158186
4.09,0.24664494395256042,0.7307228446006775,0.004942061424176497,-1.1984232635023668,9.550892785947204e-05,1,0.5762047403655006,0.9060122864102967
4.1,0.25405117869377136,0.7629703879356384,0.005768537441564991,-1.1553884289219458,0.00011498306310589827,1,0.598417602084078,0.9406237190998394
4.11,0.2610098421573639,0.7448363304138184,0.006891058911015818,-1.0837385048319088,0.00016113333901823562,1,0.6605921044680855,0.9272681747887951
4.12,0.25265204906463623,0.7204697728157043,0.008471553462095034,-1.0511099159585686,0.00023431956557904215,1,0.7463867110220718,0.8774037907317416
4.13,0.24532510340213776,0.726703405380249,0.010292155238061346,-0.9940349928950758,0.0002855090864755137,1,0.8054171989295658,0.8055964344705765
4.14,0.25481224060058594,0.7516860365867615,0.011518949649836591,-0.9606916280768777,0.0002826187302362914,1,0.8229648340748774,0.5635216014461798
4.15,0.2676466703414917,0.7499523758888245,0.01156616576584796,-0.9591166363230678,0.0002663652608759386,1,0.8191777403611895,0.452365562391363
4.16,0.27299582958221436,0.7462354898452759,0.010380131180296152,-0.9752686931896364,0.00023767939737819852,1,0.7843698705602958,0.5030833115604323
4.17,0.2694823741912842,0.7173400521278381,0.008430833744307704,-0.9107734924822434,0.00022950916620183113,1,0.7356957777539073,0.5140515984278291
4.18,0.2652195692062378,0.7434624433517456,0.006766135144761143,-0.9472666392701798,0.000246280397180107,1,0.687795863210074,0.5565501231525602
4.19,0.26140350103378296,0.7208441495895386,0.005909716143755122,-0.9710058417365112,0.00024272435422467516,1,0.6694526995229843,0.6387455885687258
4.2,0.25099509954452515,0.7312517166137695,0.0057014684365776285,-0.9659446696225984,0.00021460057185454707,1,0.644827053255083,0.7147898426325164
4.21,0.23302605748176575,0.7235969305038452,0.005673939540431679,-1.0277754484111639,0.00017864871444694524,1,0.6336338463423381,0.7143331101068059
4.22,0.22316142916679382,0.7314510345458984,0.0051559607451073025,-1.004630762214098,0.0001862434682540194,1,0.6152914941966046,0.6739972552010384
4.23,0.21985355019569397,0.7369004487991333,0.0045773253645053445,-0.9677561115899006,0.00020963559067949626,1,0.602609566491592,0.5603132146430986
4.24,0.20740412175655365,0.7254238724708557,0.004423048231428507,-0.8966244055417356,0.0002729866437551131,1,0.6288130169280441,0.337492797056018
4.25,0.20397987961769104,0.7046300172805786,0.00455036429912534,-0.9163600833758312,0.0003525043029069033,1,0.6808291218097897,0.337492797056018
4.26,0.21398039162158966,0.7200630307197571,0.005045914688706798,-0.9438718080335647,0.0003997977776107288,1,0.7135564048685218,0.337492797056018
4.27,0.22885382175445557,0.764702320098877,0.006399527630203276,-0.94226166595919,0.000419318843653282,1,0.7449857339343912,0.4292616052999995
4.28,0.25316205620765686,0.7875414490699768,0.007607012506629516,-0.9506504669430743,0.00036039035374527535,1,0.7468441518838792,0.43546173880213046
4.29,0.26054564118385315,0.776269257068634,0.006928203582581259,-0.9633652324489707,0.00034975180159047323,1,0.7281373117088976,0.5040815712901365
4.3,0.2572348117828369,0.7916440963745117,0.004926887508719511,-0.8604820230613224,0.0003972704918910432,1,0.6776413542881276,0.7313071139115926
4.31,0.25860998034477234,0.7964729070663452,0.0038421431928355467,-0.7915287370849671,0.0005000635282666032,1,0.6854514017059652,0.9190428733049699
4.32,0.24950550496578217,0.771263599395752,0.004200208109485578,-0.8410304339009663,0.000672261662107004,1,0.7787664011183777,0.9666936801669199
4.33,0.24251945316791534,0.7928576469421387,0.004445707584907896,-0.8516730623970918,0.000962145932033127,1,0.8680246213186485,0.9776155898664394
4.34,0.23677371442317963,0.7714847922325134,0.0035940556929560533,-0.7948339649894093,0.001043037145837843,1,0.8758633897545837,0.9956807362429574
4.35,0.2375844419002533,0.7900583148002625,0.0023132947676225146,-0.8655703318195483,0.0008846270461162716,1,0.8056297458451175,0.9975273768433653
4.36,0.2406790405511856,0.7817381024360657,0.001529687234613183,-0.8336243812118845,0.0006034822999598844,1,0.6703031903321817,0.9975273768433653
4.37,0.24479614198207855,0.7786844372749329,0.0012579247236644605,-0.8783133983101561,0.0004098110829793052,1,0.5680549524192758,0.9975273768433653
4.38,0.25637131929397583,0.7995204329490662,0.0010694238531637266,-0.9874708811090225,0.00030054413886536693,1,0.5029760683018769,0.9975273768433653
4.39,0.26176902651786804,0.7767577171325684,0.0008920590158791558,-0.9984797350533691,0.00022302705149320796,1,0.4655240761837992,0.9975273768433653
4.4,0.26123911142349243,0.7813848853111267,0.0008602801103296789,-0.9842920836637762,0.00021713571453480941,1,0.458183691135965,0.9975273768433653
4.41,0.25243061780929565,0.7858390808105469,0.0008897988138305289,-1.00086441726723,0.00017110661919186415,1,0.43423393450768427,0.9975273768433653
4.42,0.24381859600543976,0.7654632329940796,0.0009463627384879908,-1.0274793545512113,0.0001545415163597163,1,0.4380035269965478,0.9975273768433653
4.43,0.23121003806591034,0.7907307147979736,0.0011696257093714566,-1.0609295273256558,0.00014178709506593526,1,0.4312524143983385,0.9975273768433653
4.44,0.22069500386714935,0.7899201512336731,0.001312316778890766,-0.998420406839622,0.00014934677081434973,1,0.43567327484849744,0.9975273768433653
4.45,0.20508334040641785,0.7593462467193604,0.00102268946105208,-0.9641404403763081,0.00021502512183845408,1,0.4704604980268901,0.9975273768433653
4.46,0.19299843907356262,0.7865453958511353,0.0008152345277780221,-0.8553883684264965,0.0004012526988819801,1,0.5428380800094514,0.9975273768433653
4.47,0.18395249545574188,0.7228741645812988,0.0027718538261568343,-0.5580316753444575,0.0013106641368689418,1,0.9181937375158865,0.993641297920992
4.48,0.1569662094116211,0.5414069890975952,0.015520610598204858,-0.39060458479595656,0.004058610833953818,1,0.9975273768433653,0.8695802878652432
4.49,0.12049317359924316,0.3215806186199188,0.07565472925535208,-0.23870078463428898,0.01586377111063965,1,0.9975273768433653,0.8038206435331844
4.5,0.0833592340350151,0.34860947728157043,0.25954369083076767,-0.11014157599664448,0.043544621142163835,0,0.0,0.0
4.51,0.07087111473083496,0.20798388123512268,0.46695622398387227,-0.04393430623657164,0.05798652557515191,0,0.0,0.0
4.52,0.06572382152080536,0.1789446473121643,0.5685604146224595,-0.021564097904245804,0.07298164735831243,0,0.0,0.0
4.53,0.0546613372862339,0.16070473194122314,0.6213759363310052,-0.000896211082060907,0.1074046335260037,0,0.0,0.0
4.54,0.058215685188770294,0.16861309111118317,0.5933167978137496,-0.08201042616987066,0.13605444695192068,0,0.0,0.0
4.55,0.06507594138383865,0.1585012972354889,0.49843342863693746,-0.21517629787053508,0.1430141692785974,0,0.0,0.0
4.56,0.0678936168551445,0.16126839816570282,0.41874766666358815,-0.2831725398348664,0.13733599279607858,0,0.0,0.0
4.57,0.06260120123624802,0.14729014039039612,0.389891427097151,-0.26259038483090824,0.13161780599124867,0,0.0,0.0
4.58,0.056838903576135635,0.23642988502979279,0.32845184878850253,-0.30886928906543704,0.10472180753592782,0,0.0,0.0
4.59,0.0470912791788578,0.5286356806755066,0.14330563091122617,-0.48802425241595554,0.06191594340574557,0,0.0,0.0
4.6,0.08867165446281433,0.6887277960777283,0.01754624656497249,-0.6228877064744419,0.011769545444235188,0,0.0,0.0
4.61,0.15824489295482635,0.7694687843322754,0.00297425988381481,-0.9043679958592331,0.0023461603418785926,1,0.9910293982699265,0.7705356142132228
4.62,0.20011219382286072,0.6686216592788696,0.0017141819275769466,-1.046838068683089,0.0010132271097029277,1,0.8670915619830137,0.7883396201222077
4.63,0.20280516147613525,0.7656596899032593,0.0016272937878850698,-1.1133501338922,0.0006622621176067279,1,0.7243868954858191,0.8842219211354662
4.64,0.22023066878318787,0.8083826899528503,0.001374051263040892,-1.1109113840386629,0.0004034185928572979,1,0.5746866187340721,0.8879483120115681
4.65,0.2643755078315735,0.7861407995223999,0.0011831573265073305,-1.1174592074424612,0.00021503671699416767,1,0.47712553291348775,0.7476926460678851
4.66,0.2721927762031555,0.7784882187843323,0.0013070398155045925,-1.1224873561469082,0.0001764579290225042,1,0.46448564886255905,0.337492797056018
4.67,0.256626695394516,0.7704023122787476,0.001688134008414717,-1.027213904763836,0.00018764723425996376,1,0.47984190817024686,0.337492797056018
4.68,0.24146072566509247,0.7699474692344666,0.002057777072084361,-1.0272236110929402,0.00018057531977147095,1,0.48941137827664305,0.337492797056018
4.69,0.23905397951602936,0.7825618386268616,0.002073733791645617,-1.044144069553643,0.0001571109071395899,1,0.47342920269723826,0.337492797056018
4.7,0.24176830053329468,0.7876697182655334,0.001907025822355424,-0.9922761024789591,0.0001418745290381552,1,0.45311090832193335,0.337492797056018
4.71,0.23548945784568787,0.7834582924842834,0.0017629752212398968,-0.9459274481535412,0.00013476555060288304,1,0.4423441018996197,0.337492797056018
4.72,0.22680231928825378,0.779632568359375,0.0015727562758538426,-0.9753128630158806,0.00015739534776558966,1,0.45157371127329826,0.337492797056018
4.73,0.21016983687877655,0.77778160572052,0.0013839340923915441,-1.0582600808596463,0.00018997137835617827,1,0.46963480274497715,0.337492797056018
4.74,0.1941985785961151,0.7418303489685059,0.0014328589532665015,-1.1120859023798115,0.0003137300516167602,1,0.5570521406543225,0.337492797056018
4.75,0.1744522601366043,0.7227243185043335,0.0018849476474318918,-1.1486900277363707,0.0006201938925923654,1,0.7303426009045758,0.337492797056018
4.76,0.1627197414636612,0.7043212056159973,0.0022910994000448614,-1.154500737857612,0.0008092903690460488,1,0.8166269950317845,0.5166245522766059
4.77,0.14582796394824982,0.6780188679695129,0.0021904409852978404,-1.1205692889894125,0.0008259495120676443,1,0.8247134367514332,0.9975273768433653
4.78,0.12404117733240128,0.6938878893852234,0.0021480076253663173,-1.1763556935827573,0.0008054325649994406,1,0.8160071603687271,0.9975273768433653
4.79,0.10360128432512283,0.7118309736251831,0.0026533699741220045,-1.2281568487637544,0.000700618326102491,1,0.7896209344821917,0.9975273768433653
4.8,0.09885033220052719,0.6713120937347412,0.0030824953106814296,-1.2439817835924103,0.0006187455042644718,1,0.782666731635975,0.9975273768433653
4.81,0.10333772003650665,0.7061208486557007,0.002780469869476177,-1.2066763770230235,0.000510784144514129,1,0.7181903904811829,0.9975273768433653
4.82,0.11073527485132217,0.741927981376648,0.0025173985858239576,-1.1521776840226463,0.00033934402920428227,1,0.6110355560474885,0.9975273768433653
4.83,0.11611815541982651,0.7147786021232605,0.0029335767079468754,-1.100824943080574,0.00026426649696342157,1,0.5936434989835497,0.9975273768433653
4.84,0.12010344862937927,0.6793975234031677,0.003373160239507798,-1.0991591876765068,0.00024784051578639215,1,0.6143407993719089,0.9975273768433653
4.85,0.11624214053153992,0.6782140135765076,0.0034744705933376697,-1.1217701966523066,0.00026489871901949716,1,0.6285354555917065,0.9975273768433653
4.86,0.0976063534617424,0.6796966791152954,0.003119841247258553,-1.1776269085846438,0.0002955916227732402,1,0.6356787630785358,0.9975273768433653
4.87,0.09409097582101822,0.6659362316131592,0.002421791911799246,-1.2083300505523096,0.0002627779656356352,0,0.0,0.0
4.88,0.092851921916008,0.6346972584724426,0.00215078472728313,-1.348419537762775,0.00022877906444448618,0,0.0,0.0
4.89,0.08847111463546753,0.5751646161079407,0.002219499857161123,-1.4847344018095947,0.0002097936278008211,0,0.0,0.0
4.9,0.0832107663154602,0.6732010841369629,0.0015286594070593428,-1.5398603600028848,0.00019549595710557777,0,0.0,0.0
4.91,0.0878652036190033,0.6049870252609253,0.0006196353953946283,-1.5653624169949139,0.00015645212824965773,0,0.0,0.0
4.92,0.09124110639095306,0.6940926909446716,0.00040029846247618213,-1.470177992869131,0.00010893861781313237,0,0.0,0.0
4.93,0.07622935622930527,0.6956408023834229,0.00044674766728281483,-1.4198753936370552,8.643026386605968e-05,0,0.0,0.0
4.94,0.07289975881576538,0.6385902762413025,0.00035986832302690227,-1.3429442181036197,8.530009956807239e-05,0,0.0,0.0
4.95,0.0754946768283844,0.6256126165390015,0.0002797956883462587,-1.3392853370278213,7.770105929581466e-05,0,0.0,0.0
4.96,0.07632658630609512,0.6358029246330261,0.0003021231548643472,-1.2700037546877931,0.00010986063648979053,0,0.0,0.0
4.97,0.07430457323789597,0.6548632979393005,0.0005267558472756365,-1.0891563080306026,0.00021599358487906677,0,0.0,0.0
4.98,0.07216481119394302,0.6631309986114502,0.0008962196227534591,-1.0472105013571185,0.0003364363544793355,0,0.0,0.0
4.99,0.075899139046669,0.6513774991035461,0.0010512771898207357,-1.0556718642469425,0.00033578377388046327,0,0.0,0.0
5.0,0.0787283182144165,0.5796559453010559,0.001774512636139295,-1.2149639467031665,0.0004683036176567954,0,0.0,0.0
5.01,0.08106416463851929,0.5521945953369141,0.003234799360462971,-1.4006916817154478,0.0006251123919548575,0,0.0,0.0
5.02,0.07859791070222855,0.6593973636627197,0.0036068076813949293,-1.4411111790677755,0.0006095695710800124,0,0.0,0.0
5.03,0.08190052211284637,0.6731896996498108,0.0027695092995835,-1.358670215047294,0.0005564308763041642,0,0.0,0.0
5.04,0.0807487741112709,0.643887460231781,0.0019627010728136694,-1.3293586802194655,0.0004267390417621531,0,0.0,0.0
5.05,0.0834449753165245,0.7356199622154236,0.001463556465928614,-1.384996726819128,0.0002943784467677321,0,0.0,0.0
5.06,0.09316805005073547,0.7065492272377014,0.001100488061200679,-1.4208728452002843,0.00019144903102582484,0,0.0,0.0
5.07,0.10221267491579056,0.6957794427871704,0.0008870027690498226,-1.4403069961838664,0.00011912395139468662,1,0.47890128293508866,0.337492797056018
5.08,0.10350785404443741,0.7041403651237488,0.0008290505790986416,-1.4825930364075366,9.352866837601838e-05,1,0.46298874582477484,0.337492797056018
5.09,0.09983450174331665,0.6842552423477173,0.000885042954429122,-1.4630306363031202,8.970141678434785e-05,1,0.4697187955606764,0.337492797056018
5.1,0.10442394018173218,0.7238659262657166,0.0009698201093114869,-1.4756985027028504,7.632894970077487e-05,1,0.4500015683719916,0.337492797056018
5.11,0.1075858548283577,0.7080753445625305,0.000948918897259072,-1.555287556353844,6.286503046725647e-05,1,0.4549902720204122,0.337492797056018
5.12,0.10012879222631454,0.6539874076843262,0.0008758242964423093,-1.5387546574627482,6.676361958837031e-05,1,0.47585475444986103,0.337492797056018
5.13,0.0971284732222557,0.6997889280319214,0.0009362932050775784,-1.5140501191738873,7.843754972929042e-05,1,0.46305212226435516,0.337492797056018
5.14,0.10016985237598419,0.6855722069740295,0.0010447205031036072,-1.4249982896021327,0.0001162392483099261,1,0.4860485596285924,0.337492797056018
5.15,0.09276872873306274,0.6794521808624268,0.0010069438001043191,-1.3207442460847492,0.00018400640113698505,0,0.0,0.0
5.16,0.08817658573389053,0.6531922817230225,0.001175403513639082,-1.173526726936488,0.0004377137197302712,0,0.0,0.0
5.17,0.0962957963347435,0.563184380531311,0.002531185161430285,-1.1500546472230382,0.0012631948035262952,1,0.9393537770633975,0.337492797056018
5.18,0.10478134453296661,0.5905032753944397,0.00489837724620172,-1.2432488646207958,0.0023985053687592497,1,0.99593768804728,0.337492797056018
5.19,0.1084238663315773,0.5087904930114746,0.006231244673542379,-1.2596712517185074,0.0029578793315798656,1,0.9975273768433653,0.337492797056018
5.2,0.11766038089990616,0.5894114971160889,0.0056990832313440635,-1.1721739626937941,0.003142525334570747,1,0.9975273768433653,0.337492797056018
5.21,0.11103993654251099,0.6545169949531555,0.004384580239815026,-1.0943253225733158,0.0031914008831533513,1,0.9975273768433653,0.3463252297453728
5.22,0.10434695333242416,0.6417630314826965,0.003316053974380936,-1.049258914619729,0.0025614399722906486,1,0.995839450798396,0.611202799385097
5.23,0.10685846209526062,0.6605424880981445,0.0023505087567718217,-1.025780721612947,0.002090093610173922,1,0.9864517164977676,0.6042040684676188
5.24,0.10782791674137115,0.6787270903587341,0.0017061802184653303,-1.119700040014813,0.0016071204154719271,1,0.9591888247114956,0.337492797056018
5.25,0.09962495416402817,0.6939107179641724,0.0015433859013459059,-1.1775668228774598,0.0012841909004497323,1,0.9192847248753998,0.337492797056018
5.26,0.08799388259649277,0.7317845821380615,0.0013619118196553182,-1.2058162151715064,0.0010435754929963039,0,0.0,0.0
5.27,0.0910291075706482,0.6900261044502258,0.0010196099042097237,-1.2592370890544424,0.0007570891307333188,0,0.0,0.0
5.28,0.09682749211788177,0.684432327747345,0.0008618368073071667,-1.283576979785565,0.0006001454243161603,1,0.7140117153069416,0.337492797056018
5.29,0.09037645906209946,0.7135894298553467,0.0007767255376790815,-1.286863667064275,0.0005332340206804241,0,0.0,0.0
5.3,0.09370487928390503,0.6486518383026123,0.0007226553507725252,-1.2530792927748489,0.0005369855770549353,0,0.0,0.0
5.31,0.09356341511011124,0.688448965549469,0.0008070894573706655,-1.2526271247603602,0.0005933009716503349,0,0.0,0.0
5.32,0.09510544687509537,0.7164714932441711,0.0009649328206052934,-1.2454246286966202,0.0005745578051538553,0,0.0,0.0
5.33,0.09611799567937851,0.7123565673828125,0.001151530104509972,-1.2686964583676783,0.0005370860623022407,0,0.0,0.0
5.34,0.08853921294212341,0.6457454562187195,0.0014480827224528363,-1.2951757599689058,0.0006171613161901668,0,0.0,0.0
5.35,0.08316446095705032,0.6501263380050659,0.0019787104526170895,-1.3365946884973066,0.0007256380618983116,0,0.0,0.0
5.36,0.08458385616540909,0.725871741771698,0.00258356536782847,-1.378744872731539,0.0005647458686133439,0,0.0,0.0
5.37,0.09302911907434464,0.7068633437156677,0.0022969381747318194,-1.4629721917517613,0.00034914743856727214,0,0.0,0.0
5.38,0.10758600383996964,0.4550476372241974,0.00147133522275135,-1.533323562671123,0.0002690268465258105,1,0.6806583267602372,0.9913683491109869
5.39,0.10960746556520462,0.4906831383705139,0.0010157249739462051,-1.4431829702937242,0.0004001383967172472,1,0.7077972882194303,0.9975273768433653
5.4,0.09771392494440079,0.635165810585022,0.0014310784825269551,-1.286468132864674,0.000686549881023449,1,0.7800396148330354,0.9975273768433653
5.41,0.09914396703243256,0.6740403175354004,0.0017954228631387452,-1.2130059901991486,0.0007927697841003433,1,0.8111003146067348,0.9975273768433653
5.42,0.10525434464216232,0.6881651878356934,0.0014053722368916502,-1.2036837118499006,0.00065294116849087,1,0.7453882889933172,0.9975273768433653
5.43,0.10368403047323227,0.6950916647911072,0.0009118794343513066,-1.1263884182678527,0.00042600897861683456,1,0.6176503766799751,0.9975273768433653
